"ID","Race","Age","Sex","HS_GPA","ACT","ACT_ENG","ACT_MATH","ACT_READ","ACT_SCI","MAJOR_CODE","Stype","Hours"
"5043","Hispanic",24,"Male",3.44,23,24,23,21,22,"000072","D",15
"5044","White",32,"Male",3.7,NA,NA,NA,NA,NA,"000088","T",16
"5045","White",26,"Female",2.66,24,23,24,26,25,"000087","C",2
"5046","White",25,"Male",3.52,24,25,25,24,23,"000100","C",3
"5047","White",31,"Female",3.12,20,18,20,20,21,"000008","M",17
"5048","Black",18,"Female",2.99,17,16,20,16,17,"000001","N",16
"5049","Black",31,"Male",3.65,27,28,27,28,26,"000022","C",14
"5050","White",26,"Male",2.4,19,19,19,17,19,"000056","N",15
"5051","Asian",21,"Female",3.09,NA,NA,NA,NA,NA,"000030","N",17
"5052","Hispanic",28,"Female",4,24,24,26,25,24,"000069","C",20
"5053","White",18,"Male",3.53,27,28,26,28,27,"000107","C",3
"5054","Hispanic",35,"Female",3.23,20,23,20,20,19,"000116","C",16
"5055","White",21,"Female",3.61,22,21,21,22,24,"000004","D",17
"5056","White",30,"Female",2.58,22,24,21,21,24,"000001","C",2
"5057","Black",26,"Male",2.88,21,20,22,21,22,"000101","D",6
"5058","Black",22,"Male",3.47,27,26,27,26,27,"000032","T",17
"5059","White",33,"Male",2.57,26,26,24,23,27,"000046","N",15
"5060","Black",19,"Male",3.47,NA,NA,NA,NA,NA,"000001","N",8
"5061","Black",28,"Male",3.34,NA,NA,NA,NA,NA,"000100","C",6
"5062","Hispanic",35,"Male",3.67,22,18,24,21,21,"000044","T",14
"5063","Hispanic",22,"Female",3.82,NA,NA,NA,NA,NA,"000006","D",9
"5064","Black",18,"Male",2.82,20,21,21,22,23,"000014","S",15
"5065","White",23,"Male",3.86,24,24,23,25,26,"000089","C",2
"5066","White",20,"Male",3.34,NA,NA,NA,NA,NA,"000024","T",15
"5067","Bi-Racial",29,"Male",3.57,23,25,22,21,24,"000077","N",12
"5068","White",26,"Female",3.7,NA,NA,NA,NA,NA,"000031","D",2
"5069","White",34,"Female",3.56,NA,NA,NA,NA,NA,"000008","C",10
"5070","Hispanic",30,"Male",2.79,17,17,15,15,19,"000100","N",16
"5071","White",33,"Female",3.43,27,27,26,27,28,"000100","P",13
"5072","Black",19,"Male",3.09,NA,NA,NA,NA,NA,"000107","N",2
"5073","White",35,"Male",3.78,22,21,23,19,24,"000098","M",9
"5074","Black",35,"Male",3.73,17,18,19,15,15,"000022","N",13
"5075","White",31,"Male",3.18,18,18,18,18,16,"000093","M",16
"5076","White",26,"Female",2.98,19,19,21,21,16,"000019","N",16
"5077","White",31,"Male",3.04,23,23,25,22,23,"000063","N",13
"5078","White",30,"Male",3.74,23,25,23,26,24,"000087","N",2
"5079","Asian",35,"Male",3.05,NA,NA,NA,NA,NA,"000009","N",15
"5080","Hispanic",35,"Male",3.57,21,21,19,20,22,"000108","D",16
"5081","Hispanic",28,"Female",2.99,28,30,28,28,29,"000074","C",12
"5082","Hispanic",27,"Female",2.79,NA,NA,NA,NA,NA,"000107","C",14
"5083","Black",30,"Female",3.31,21,22,21,21,19,"000111","T",14
"5084","White",26,"Male",3.49,NA,NA,NA,NA,NA,"000029","N",16
"5085","Hispanic",35,"Female",2.53,NA,NA,NA,NA,NA,"000122","T",17
"5086","White",21,"Female",2.59,30,32,29,33,30,"000022","C",16
"5087","Black",23,"Female",3.77,NA,NA,NA,NA,NA,"000107","T",15
"5088","Native",31,"Female",2.63,NA,NA,NA,NA,NA,"000089","T",17
"5089","White",19,"Male",3.64,21,22,21,20,23,"000001","T",3
"5090","White",24,"Female",3.63,NA,NA,NA,NA,NA,"000038","D",2
"5091","White",34,"Male",3.23,NA,NA,NA,NA,NA,"000001","P",12
"5092","White",23,"Female",3.47,28,30,28,28,30,"000021","M",10
"5093","White",33,"Male",3.56,24,23,24,25,22,"000020","T",6
"5094","White",25,"Female",3.68,NA,NA,NA,NA,NA,"000077","D",10
"5095","White",18,"Female",3.65,NA,NA,NA,NA,NA,"000056","N",12
"5096","Black",26,"Female",2.8,NA,NA,NA,NA,NA,"000043","S",6
"5097","Hispanic",27,"Female",3.14,23,22,25,24,25,"000098","C",16
"5098","White",25,"Female",2.91,23,23,23,23,21,"000053","C",15
"5099","White",23,"Female",2.97,NA,NA,NA,NA,NA,"000022","T",3
"5100","Asian",24,"Female",3.52,24,25,26,24,25,"000104","D",14
"5101","White",33,"Male",3.03,NA,NA,NA,NA,NA,"000063","D",2
"5102","White",29,"Female",3.06,21,18,20,19,19,"000001","C",14
"5103","White",29,"Female",3.14,NA,NA,NA,NA,NA,"000020","C",16
"5104","White",25,"Male",2.17,21,20,20,21,22,"000107","C",16
"5105","White",30,"Male",3.67,NA,NA,NA,NA,NA,"000022","N",2
"5106","Black",26,"Male",2.95,24,23,23,25,25,"000031","D",6
"5107","Black",32,"Female",2.72,NA,NA,NA,NA,NA,"000050","N",14
"5108","White",31,"Male",3.28,22,25,20,22,24,"000086","N",14
"5109","White",25,"Female",2.97,NA,NA,NA,NA,NA,"000001","C",13
"5110","Hispanic",26,"Female",2.93,19,20,16,19,20,"000001","C",11
"5111","White",34,"Male",2.93,23,24,22,27,21,"000050","C",14
"5112","White",24,"Male",3.64,NA,NA,NA,NA,NA,"000043","N",15
"5113","White",30,"Female",3.63,NA,NA,NA,NA,NA,"000005","C",11
"5114","Black",34,"Male",3.56,NA,NA,NA,NA,NA,"000048","C",3
"5115","White",28,"Female",3.93,30,31,30,30,33,"000019","D",12
"5116","White",21,"Female",2.96,27,26,26,27,26,"000075","C",15
"5117","Black",34,"Female",3.93,23,23,25,23,23,"000015","N",15
"5118","Hispanic",21,"Male",3.19,NA,NA,NA,NA,NA,"000033","N",17.5
"5119","White",27,"Male",3.64,21,19,19,20,21,"000016","T",16
"5120","Hispanic",34,"Female",3.01,28,30,28,26,28,"000058","C",16
"5121","Hispanic",25,"Male",3.4,20,22,16,22,19,"000001","T",3
"5122","White",30,"Male",2.52,19,20,21,20,19,"000107","C",16
"5123","White",34,"Male",3.02,16,19,16,15,19,"000001","M",6
"5124","White",32,"Female",3.27,21,20,22,22,21,"000108","C",6
"5125","White",21,"Female",3.34,23,24,21,22,24,"000114","R",8
"5126","White",29,"Male",2.84,22,22,24,23,23,"000107","D",14
"5127","White",34,"Female",3.54,20,19,19,21,18,"000033","N",16
"5128","Hispanic",20,"Female",3.08,NA,NA,NA,NA,NA,"000009","N",12
"5129","White",33,"Female",2.87,25,26,27,25,24,"000018","C",17
"5130","White",30,"Female",3.51,21,23,22,21,21,"000122","C",13
"5131","Hispanic",19,"Female",3.5,25,22,26,26,21,"000050","C",3
"5132","White",24,"Female",2.6,NA,NA,NA,NA,NA,"000032","N",16
"5133","White",24,"Male",2.7,22,26,23,21,22,"000017","N",15
"5134","Black",30,"Female",2.48,20,19,19,21,20,"000050","C",12
"5135","Native",21,"Male",2.75,NA,NA,NA,NA,NA,"000031","D",12
"5136","White",33,"Male",2.63,19,19,20,18,19,"000031","N",15
"5137","White",28,"Male",3.36,20,20,20,19,20,"000111","C",6
"5138","Black",28,"Male",2.83,22,22,21,25,21,"000031","N",17
"5139","White",29,"Male",2.82,24,24,22,25,26,"000116","C",3
"5140","White",20,"Male",3.44,NA,NA,NA,NA,NA,"000001","C",16
"5141","White",29,"Male",3.52,26,27,22,26,26,"000001","T",16
"5142","White",32,"Male",2.46,18,17,18,20,19,"000083","C",15
"5143","White",35,"Male",3.23,25,26,25,26,26,"000099","N",6
"5144","Black",23,"Male",3.3,NA,NA,NA,NA,NA,"000001","T",16
"5145","Black",29,"Male",3.67,NA,NA,NA,NA,NA,"000100","M",12
"5146","White",21,"Female",3.78,NA,NA,NA,NA,NA,"000099","D",16
"5147","White",21,"Male",3.03,NA,NA,NA,NA,NA,"000079","N",4
"5148","White",33,"Male",3.19,20,22,20,20,22,"000001","S",15
"5149","White",27,"Male",2.67,23,22,23,23,23,"000005","C",12
"5150","White",23,"Male",3.3,NA,NA,NA,NA,NA,"000107","T",3
"5151","White",22,"Male",3.41,NA,NA,NA,NA,NA,"000086","T",7
"5152","White",31,"Female",3.43,25,25,24,25,25,"000017","N",15
"5153","White",24,"Male",3.52,21,22,19,20,19,"000031","C",15
"5154","Hispanic",35,"Female",3.45,19,21,19,18,19,"000086","T",7
"5155","Asian",30,"Male",2.5,18,19,19,18,20,"000052","T",15
"5156","White",29,"Male",3.82,28,28,26,27,27,"000008","T",17
"5157","White",30,"Female",3.3,20,22,20,18,19,"000001","N",13
"5158","Black",28,"Male",3.05,16,17,15,16,19,"000087","C",15
"5159","Hispanic",28,"Male",3.52,17,18,17,19,19,"000050","D",16
"5160","White",25,"Male",3.84,NA,NA,NA,NA,NA,"000040","D",15
"5161","White",32,"Female",2.27,20,20,20,21,20,"000111","C",2
"5162","White",19,"Male",3.84,21,20,21,21,20,"000099","T",15
"5163","White",23,"Male",3.29,NA,NA,NA,NA,NA,"000107","S",16
"5164","Black",25,"Female",3.61,27,28,26,29,28,"000005","C",15
"5165","Hispanic",18,"Female",2.42,32,32,33,30,32,"000001","T",16
"5166","White",33,"Female",3.02,22,21,23,25,21,"000063","P",12
"5167","Native",31,"Male",3.17,20,18,21,20,20,"000069","T",15
"5168","White",20,"Male",3.07,20,19,19,20,20,"000021","C",6
"5169","Black",31,"Female",3.27,25,25,25,24,28,"000108","N",14
"5170","Hispanic",27,"Male",1.84,22,21,19,24,22,"000100","T",3
"5171","White",26,"Female",3.96,21,22,18,19,21,"000107","N",15
"5172","White",21,"Male",2.47,NA,NA,NA,NA,NA,"000100","N",14
"5173","Black",20,"Female",2.47,NA,NA,NA,NA,NA,"000015","C",6
"5174","White",21,"Female",3.96,21,18,19,20,18,"000005","M",16
"5175","White",27,"Male",3.6,NA,NA,NA,NA,NA,"000001","C",15
"5176","White",22,"Female",3.24,NA,NA,NA,NA,NA,"000029","D",17
"5177","White",23,"Female",3.36,21,21,18,22,21,"000005","C",15
"5178","White",28,"Female",3.54,20,19,20,19,19,"000010","D",9
"5179","White",33,"Male",3.23,31,33,30,31,31,"000100","N",18
"5180","White",35,"Female",3.33,17,18,16,16,17,"000086","N",14
"5181","White",34,"Female",3.57,25,27,25,25,23,"000022","M",15
"5182","Bi-Racial",25,"Female",2.99,NA,NA,NA,NA,NA,"000116","C",15
"5183","White",18,"Male",3.68,NA,NA,NA,NA,NA,"000008","C",16
"5184","Bi-Racial",21,"Male",3.28,21,23,23,24,21,"000105","M",15
"5185","Hispanic",30,"Female",3.24,28,28,27,27,28,"000107","N",16
"5186","Black",31,"Male",3.02,16,15,15,15,15,"000032","N",15
"5187","Black",18,"Female",3.16,21,22,19,23,22,"000098","C",15
"5188","Hispanic",22,"Male",3.24,27,26,27,26,25,"000058","C",12
"5189","White",31,"Male",3.42,30,29,29,28,30,"000098","C",18
"5190","Black",18,"Female",2.59,25,25,25,27,26,"000030","P",10
"5191","White",23,"Male",3.54,NA,NA,NA,NA,NA,"000021","C",15
"5192","Black",28,"Female",3.78,20,19,19,20,21,"000109","C",13
"5193","White",21,"Male",2.83,19,21,18,18,17,"000029","C",16
"5194","White",33,"Female",2.43,NA,NA,NA,NA,NA,"000046","C",3
"5195","White",18,"Male",2.98,20,19,19,22,18,"000033","D",16
"5196","White",35,"Male",3.77,22,21,21,24,21,"000023","N",12
"5197","White",20,"Male",2.08,20,20,22,22,21,"000029","C",12
"5198","Black",32,"Male",3.6,28,28,29,29,27,"000103","T",6
"5199","White",20,"Female",3,20,20,22,21,21,"000038","P",12
"5200","White",23,"Female",3.7,NA,NA,NA,NA,NA,"000073","C",9
"5201","White",21,"Male",3.75,19,20,18,17,20,"000022","C",15.5
"5202","White",30,"Female",3.91,NA,NA,NA,NA,NA,"000114","T",14
"5203","White",22,"Female",3.6,18,17,21,16,20,"000043","D",15
"5204","Hispanic",29,"Male",3.17,NA,NA,NA,NA,NA,"000116","T",12
"5205","White",25,"Male",3.92,24,22,24,25,25,"000077","C",12
"5206","White",26,"Female",2.92,NA,NA,NA,NA,NA,"000005","C",2
"5207","White",23,"Female",3.41,NA,NA,NA,NA,NA,"000050","T",16
"5208","White",27,"Female",2.84,21,21,23,21,23,"000086","C",12
"5209","Hispanic",33,"Female",3.19,21,19,20,21,23,"000031","C",16
"5210","White",26,"Male",3.14,18,17,19,18,18,"000001","N",13
"5211","White",19,"Male",3.43,NA,NA,NA,NA,NA,"000074","C",12
"5212","Black",31,"Male",3.8,NA,NA,NA,NA,NA,"000001","C",16
"5213","White",24,"Female",3.61,NA,NA,NA,NA,NA,"000043","C",13
"5214","Black",24,"Male",3.19,21,22,21,22,21,"000100","M",3
"5215","Hispanic",25,"Female",3.89,25,24,25,26,27,"000058","C",13
"5216","White",32,"Male",3.51,NA,NA,NA,NA,NA,"000085","C",15
"5217","Black",22,"Female",3.08,26,25,26,27,23,"000001","C",14
"5218","Hispanic",33,"Female",3.66,27,27,29,28,25,"000001","C",15
"5219","Hispanic",18,"Male",3.1,NA,NA,NA,NA,NA,"000104","C",12
"5220","White",23,"Female",3.04,22,22,20,25,21,"000099","S",12
"5221","Black",23,"Male",3.53,NA,NA,NA,NA,NA,"000017","T",13
"5222","White",31,"Female",3.46,25,27,24,26,27,"000111","N",13
"5223","White",19,"Male",3.5,23,24,22,25,21,"000107","M",12
"5224","Black",32,"Female",3.92,20,20,19,20,20,"000086","C",15
"5225","White",18,"Female",2.91,32,32,30,32,33,"000033","M",17
"5226","Hispanic",25,"Female",3.5,NA,NA,NA,NA,NA,"000114","N",11
"5227","Hispanic",19,"Female",3.46,21,19,20,21,22,"000020","T",17
"5228","Black",18,"Male",3.54,21,22,19,22,24,"000050","M",13
"5229","White",32,"Male",3.69,23,23,22,26,23,"000114","N",12
"5230","White",33,"Male",3.83,NA,NA,NA,NA,NA,"000001","N",3
"5231","Hispanic",23,"Female",3.12,24,26,23,26,26,"000114","N",17
"5232","White",33,"Male",3.62,NA,NA,NA,NA,NA,"000030","C",16
"5233","Black",24,"Male",3.66,20,20,21,21,20,"000069","C",14
"5234","Asian",22,"Male",3.45,21,21,20,20,23,"000001","C",12
"5235","White",35,"Male",3.59,22,24,24,22,24,"000088","N",18
"5236","White",31,"Female",3.16,NA,NA,NA,NA,NA,"000020","T",2
"5237","Black",26,"Female",3.44,19,16,19,19,19,"000106","T",15
"5238","White",25,"Female",2.93,26,25,27,25,27,"000043","J",14
"5239","White",19,"Female",2.5,21,20,19,20,22,"000111","C",2
"5240","Hispanic",32,"Male",3.58,26,26,30,26,26,"000050","C",16
"5241","White",24,"Female",3.85,25,25,26,24,24,"000093","N",12
"5242","White",20,"Female",3.51,26,29,26,25,27,"000047","C",16
"5243","White",19,"Female",2.39,20,20,22,19,20,"000074","T",16
"5244","White",31,"Male",3.96,26,24,25,26,25,"000074","C",16
"5245","White",27,"Male",3.25,24,25,26,22,24,"000058","C",15
"5246","White",28,"Male",2.32,NA,NA,NA,NA,NA,"000114","T",15
"5247","White",23,"Female",3.99,22,20,23,24,22,"000008","D",17
"5248","White",23,"Male",2.83,25,26,24,26,25,"000033","C",14
"5249","Hispanic",25,"Female",3.81,19,20,21,18,17,"000031","C",7
"5250","Black",20,"Male",3.73,19,19,17,19,20,"000014","C",16
"5251","Hispanic",18,"Female",3.57,26,26,23,25,26,"000011","N",16
"5252","White",27,"Female",3.94,19,18,17,21,16,"000114","C",16
"5253","Black",34,"Female",3.01,20,18,20,24,20,"000014","C",3
"5254","White",35,"Male",3.78,18,19,19,18,16,"000107","C",16
"5255","Hispanic",27,"Male",2.71,25,24,22,22,25,"000001","T",12
"5256","Hispanic",22,"Male",3.04,29,29,31,30,27,"000018","C",3
"5257","Black",21,"Female",3.08,21,22,18,19,23,"000085","C",17
"5258","White",29,"Female",3.4,NA,NA,NA,NA,NA,"000001","D",14
"5259","Hispanic",24,"Female",3.49,25,24,23,25,27,"000089","D",12
"5260","White",18,"Female",2.97,NA,NA,NA,NA,NA,"000029","D",17
"5261","Black",20,"Female",3.74,NA,NA,NA,NA,NA,"000086","D",3
"5262","White",31,"Male",3.73,25,25,27,23,24,"000071","M",12
"5263","Black",24,"Female",3.13,16,13,16,16,16,"000031","N",16
"5264","Asian",22,"Female",3.19,28,30,28,28,26,"000063","M",13
"5265","Asian",31,"Female",3.6,20,19,19,17,20,"000089","N",14
"5266","Black",35,"Female",2.88,20,18,18,17,20,"000001","N",14
"5267","White",30,"Male",2.48,23,23,23,22,23,"000001","C",15
"5268","Asian",24,"Male",3.82,20,19,21,21,18,"000022","C",17
"5269","White",34,"Male",3.67,17,18,20,14,16,"000010","C",18
"5270","White",30,"Female",3.53,23,25,22,22,22,"000071","C",12
"5271","Bi-Racial",19,"Male",3.31,15,17,15,14,17,"000086","C",2
"5272","Asian",30,"Male",3.44,18,18,17,18,18,"000001","C",12
"5273","White",22,"Female",3.23,17,16,21,17,17,"000046","N",16
"5274","White",28,"Female",3.59,NA,NA,NA,NA,NA,"000108","C",21
"5275","White",21,"Female",3.11,28,27,27,29,28,"000084","N",3
"5276","White",28,"Female",2.96,NA,NA,NA,NA,NA,"000059","C",12
"5277","Black",20,"Male",2.87,29,29,30,31,28,"000103","C",14
"5278","Hispanic",35,"Female",2.84,17,16,15,18,16,"000021","C",3
"5279","Black",29,"Female",3.45,NA,NA,NA,NA,NA,"000107","D",16
"5280","Bi-Racial",25,"Female",3.26,30,34,31,29,29,"000001","N",15
"5281","Black",27,"Male",2.98,26,25,23,29,28,"000085","C",12
"5282","Hispanic",29,"Female",3.96,NA,NA,NA,NA,NA,"000109","N",14
"5283","White",22,"Female",2.7,23,21,22,21,23,"000021","M",13
"5284","White",29,"Female",3.02,21,23,22,20,20,"000029","T",16
"5285","Hispanic",35,"Male",2.7,26,23,25,26,26,"000001","C",14
"5286","Black",26,"Male",3.73,NA,NA,NA,NA,NA,"000040","N",15
"5287","White",22,"Male",2.77,NA,NA,NA,NA,NA,"000050","N",12
"5288","White",34,"Female",2.62,23,24,24,24,25,"000003","M",16
"5289","Black",35,"Male",3.45,17,16,19,14,16,"000087","N",15
"5290","White",30,"Female",3.45,19,18,21,16,23,"000014","N",15
"5291","White",21,"Female",3.04,NA,NA,NA,NA,NA,"000030","C",2
"5292","White",19,"Female",3.71,20,22,21,19,19,"000069","P",15
"5293","Black",32,"Male",3.23,NA,NA,NA,NA,NA,"000030","C",16
"5294","White",27,"Male",2.47,20,20,20,20,21,"000086","N",15
"5295","White",27,"Female",3.23,NA,NA,NA,NA,NA,"000093","C",2
"5296","Hispanic",26,"Female",3.67,19,18,18,17,18,"000104","T",2
"5297","White",21,"Female",3.56,18,18,18,18,17,"000001","T",6
"5298","White",25,"Male",3.66,21,18,22,23,22,"000001","N",12
"5299","White",23,"Female",2.78,22,21,22,23,22,"000004","S",12
"5300","Hispanic",29,"Male",3.19,23,24,22,21,22,"000001","R",14
"5301","White",29,"Female",3.74,25,24,28,26,25,"000108","C",15
"5302","Hispanic",32,"Male",3.7,20,19,21,20,20,"000114","T",3
"5303","White",18,"Female",2.83,19,20,18,21,21,"000079","D",18
"5304","White",27,"Female",3.17,NA,NA,NA,NA,NA,"000075","T",3
"5305","White",25,"Female",3.79,21,22,21,21,22,"000029","C",15
"5306","Hispanic",30,"Female",3.33,NA,NA,NA,NA,NA,"000072","R",14
"5307","White",25,"Male",3.49,22,19,22,20,23,"000050","C",14
"5308","White",28,"Male",3.93,19,17,19,18,22,"000029","Y",6
"5309","White",30,"Male",3.47,16,15,18,16,18,"000099","M",13
"5310","Hispanic",33,"Male",2.77,NA,NA,NA,NA,NA,"000008","T",13
"5311","White",29,"Female",2.9,21,20,21,21,22,"000107","T",14
"5312","White",26,"Male",2.52,26,25,24,24,26,"000009","C",17
"5313","White",21,"Male",3.48,16,17,16,17,18,"000074","N",3
"5314","Hispanic",32,"Female",3.79,23,26,22,25,24,"000005","C",13
"5315","White",35,"Male",2.02,17,18,19,16,16,"000009","D",3
"5316","Hispanic",34,"Female",2.86,26,26,27,29,25,"000111","C",3
"5317","White",19,"Male",3.53,19,21,21,19,19,"000100","T",15
"5318","White",25,"Male",3.04,25,24,28,25,24,"000031","C",15
"5319","White",21,"Female",2.77,15,14,15,14,14,"000001","C",3
"5320","Hispanic",34,"Male",3.32,25,23,27,26,23,"000003","J",16
"5321","Hispanic",26,"Male",3.21,23,24,24,23,24,"000001","S",15
"5322","Bi-Racial",19,"Female",2.32,23,23,22,24,23,"000004","C",6
"5323","White",25,"Male",2.8,14,16,16,11,16,"000029","T",18
"5324","White",30,"Male",2.56,NA,NA,NA,NA,NA,"000107","C",3
"5325","White",22,"Female",3.33,18,19,17,19,20,"000029","C",14
"5326","White",22,"Male",3.12,23,23,23,25,21,"000107","T",13
"5327","White",24,"Male",2.37,20,22,21,21,21,"000021","C",12
"5328","Hispanic",33,"Female",2.59,24,22,25,26,26,"000001","T",15
"5329","Hispanic",20,"Male",3.95,21,22,21,19,20,"000089","N",12.5
"5330","White",18,"Female",3.49,22,19,19,22,22,"000021","C",15
"5331","White",25,"Female",2.57,18,19,20,19,18,"000069","C",13
"5332","Black",30,"Male",3.5,19,19,20,19,18,"000001","C",2
"5333","White",31,"Male",3.57,NA,NA,NA,NA,NA,"000107","T",16
"5334","Asian",23,"Female",2.97,24,22,24,24,24,"000001","R",5
"5335","White",30,"Male",3.83,22,22,24,22,24,"000104","T",12
"5336","Black",24,"Female",2.24,28,29,29,27,26,"000089","C",3
"5337","White",34,"Female",2.63,26,26,27,26,24,"000030","N",17
"5338","White",28,"Male",3.5,29,28,32,28,27,"000107","C",7
"5339","White",31,"Male",3.12,24,27,24,23,24,"000014","M",16
"5340","White",25,"Female",3.58,29,27,30,31,28,"000089","C",15
"5341","White",25,"Female",3.67,19,19,19,18,21,"000005","C",14
"5342","White",27,"Male",3.83,23,26,23,23,22,"000005","M",12
"5343","White",24,"Female",3.17,22,20,22,23,23,"000108","N",3
"5344","White",28,"Female",3.77,NA,NA,NA,NA,NA,"000005","M",17
"5345","Black",21,"Female",2.73,NA,NA,NA,NA,NA,"000050","D",15
"5346","Hispanic",32,"Female",3.38,24,22,25,25,27,"000031","C",16
"5347","White",35,"Male",3.77,23,23,21,24,21,"000005","C",14
"5348","White",21,"Female",3.78,19,19,18,18,19,"000021","M",12
"5349","White",22,"Female",3.37,NA,NA,NA,NA,NA,"000120","C",3
"5350","White",18,"Female",3.59,23,24,23,24,23,"000063","C",5
"5351","Black",18,"Male",3.77,19,19,21,17,19,"000033","C",14
"5352","White",33,"Male",2.22,NA,NA,NA,NA,NA,"000032","M",14
"5353","Native",35,"Female",3.14,NA,NA,NA,NA,NA,"000043","M",16
"5354","White",23,"Male",3.84,22,22,21,23,21,"000004","N",18
"5355","White",22,"Male",2.79,25,26,24,24,24,"000117","C",2
"5356","Hispanic",33,"Male",3.74,NA,NA,NA,NA,NA,"000021","C",13
"5357","White",18,"Male",3.5,20,19,21,21,20,"000043","T",15
"5358","White",26,"Female",3.39,NA,NA,NA,NA,NA,"000031","C",16
"5359","White",29,"Female",3.76,NA,NA,NA,NA,NA,"000029","C",12
"5360","White",18,"Female",2.87,NA,NA,NA,NA,NA,"000024","C",12
"5361","White",24,"Female",2.93,18,16,20,15,19,"000021","N",14
"5362","White",24,"Male",3.67,20,20,17,20,20,"000083","M",15
"5363","White",23,"Female",2.89,26,28,26,26,23,"000088","C",16
"5364","White",30,"Male",3.89,16,15,15,14,16,"000001","N",7
"5365","White",33,"Male",3.16,NA,NA,NA,NA,NA,"000098","C",16
"5366","White",30,"Female",3.54,20,21,20,20,21,"000021","T",12
"5367","Black",31,"Female",3.36,24,23,25,22,22,"000040","T",15
"5368","White",22,"Male",2.72,NA,NA,NA,NA,NA,"000001","T",15
"5369","White",21,"Male",2.88,16,17,15,18,15,"000114","C",13
"5370","Hispanic",33,"Male",3.33,18,16,18,17,17,"000004","N",6
"5371","Hispanic",18,"Male",3.6,NA,NA,NA,NA,NA,"000015","C",3
"5372","White",25,"Female",3.85,24,23,24,22,26,"000107","N",9
"5373","White",23,"Male",3.74,19,19,18,17,19,"000001","N",17
